Coverage Maximization, 250, 0.1, 1.0
Coverage Maximization, 250, 0.2, 0.5253909260742081
Coverage Maximization, 250, 0.30000000000000004, 0.4291086545444813
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.1, 0.9371959078765535
Coverage Maximization, 500, 0.2, 0.9020032479007787
Coverage Maximization, 500, 0.30000000000000004, 0.3355553629881658
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.1, 0.8514937298764554
Coverage Maximization, 250, 0.2, 0.8306876393666859
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.1, 0.8924142720757492
Coverage Maximization, 500, 0.2, 0.8596337894209379
Coverage Maximization, 500, 0.30000000000000004, 0.6129293728690927
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.1, 0.8946014583446757
Coverage Maximization, 250, 0.2, 0.6809061648448486
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.1, 0.9614263068890552
Coverage Maximization, 500, 0.2, 0.9655732469400052
Coverage Maximization, 500, 0.30000000000000004, 0.8730994600559998
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.1, 0.9099733423880261
Coverage Maximization, 250, 0.1, 1.0
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.2, 0.6778063916258193
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.2, 0.0
Coverage Maximization, 250, 0.1, 0.9573655189428874
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.2, 0.723588642555478
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.30000000000000004, 0.7302615751876407
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.1, 0.9239224946588637
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.2, 0.7011263122611248
Coverage Maximization, 250, 0.30000000000000004, 0.5538867632692135
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.1, 0.9477792753401777
Coverage Maximization, 250, 0.2, 0.5545074855608783
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.1, 0.8159460116665406
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.2, 0.9037750796722313
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.1, 0.9552392553111235
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 250, 0.30000000000000004, 0.5086309258452966
Coverage Maximization, 250, 0.2, 0.8055320745785903
Coverage Maximization, 250, 0.4, 0.0
Coverage Maximization, 250, 0.30000000000000004, 0.0
Coverage Maximization, 250, 0.6, 0.0
Coverage Maximization, 250, 0.5, 0.0
Coverage Maximization, 250, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.1, 0.9247929232637789
Coverage Maximization, 500, 0.1, 0.9349907324126981
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.2, 0.6853334213254346
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.30000000000000004, 0.8129350039597382
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.2, 0.8167475411951448
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.1, 0.9172537822985433
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.2, 0.9259570520242761
Coverage Maximization, 500, 0.30000000000000004, 0.8734793185863
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.1, 0.9673085278487394
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.2, 0.9008240862763988
Coverage Maximization, 500, 0.30000000000000004, 0.0
Coverage Maximization, 500, 0.30000000000000004, 0.6832906973553325
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.1, 0.898293683552552
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.2, 0.6502264932535122
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.1, 0.9346606039205463
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.2, 0.9263432175691602
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.30000000000000004, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.1, 0.938735687807053
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.30000000000000004, 0.5705590217262542
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.2, 0.8451080288104457
Coverage Maximization, 500, 0.4, 0.0
Coverage Maximization, 500, 0.7000000000000001, 0.0
Coverage Maximization, 500, 0.5, 0.0
Coverage Maximization, 500, 0.6, 0.0
Coverage Maximization, 500, 0.30000000000000004, 0.0
